id,pricing_category
T0005895695,2.0
T0005899096,1.0
T0005838260,2.0
T0005693133,2.0
T0005707161,1.0
T0005899996,3.0
T0005889409,1.0
T0005754709,3.0
T0005848454,3.0
T0005756120,3.0
T0005693737,2.0
T0005777399,3.0
T0005741184,2.0
T0005801264,2.0
T0005699287,2.0
T0005778211,3.0
T0005867978,2.0
T0005724361,2.0
T0005712176,2.0
T0005873058,2.0
T0005747119,2.0
T0005892671,3.0
T0005815809,3.0
T0005822684,1.0
T0005834678,3.0
T0005902807,2.0
T0005787295,1.0
T0005774969,2.0
T0005755388,2.0
T0005761366,2.0
T0005738134,1.0
T0005853717,2.0
T0005873570,2.0
T0005697372,2.0
T0005883096,3.0
T0005787744,2.0
T0005761870,3.0
T0005778445,1.0
T0005708275,2.0
T0005790735,2.0
T0005690920,3.0
T0005864934,2.0
T0005803498,3.0
T0005690227,3.0
T0005887617,2.0
T0005906258,3.0
T0005812978,3.0
T0005817079,3.0
T0005864272,2.0
T0005738862,1.0
T0005873372,2.0
T0005886346,3.0
T0005868073,2.0
T0005804542,3.0
T0005830130,2.0
T0005856201,2.0
T0005799425,2.0
T0005817163,3.0
T0005776162,2.0
T0005801376,2.0
T0005713061,2.0
T0005837384,3.0
T0005863311,3.0
T0005719339,3.0
T0005894302,2.0
T0005762803,1.0
T0005771797,3.0
T0005848068,1.0
T0005781194,3.0
T0005790973,2.0
T0005725338,1.0
T0005787311,3.0
T0005896931,2.0
T0005867202,3.0
T0005890433,3.0
T0005748134,2.0
T0005758230,3.0
T0005903004,2.0
T0005867636,2.0
T0005861279,3.0
T0005901492,2.0
T0005731317,3.0
T0005729864,2.0
T0005763029,3.0
T0005895867,2.0
T0005789254,2.0
T0005784153,2.0
T0005907845,2.0
T0005700621,2.0
T0005765953,3.0
T0005837611,2.0
T0005861749,2.0
T0005841867,3.0
T0005751562,2.0
T0005798774,2.0
T0005830479,3.0
T0005774869,1.0
T0005835885,3.0
T0005735838,2.0
T0005870444,2.0
T0005708964,2.0
T0005706850,2.0
T0005787923,2.0
T0005711201,3.0
T0005874783,3.0
T0005867864,1.0
T0005741969,2.0
T0005784119,2.0
T0005902014,3.0
T0005735093,3.0
T0005885731,2.0
T0005769043,3.0
T0005725522,1.0
T0005699117,1.0
T0005847660,3.0
T0005846936,2.0
T0005692107,2.0
T0005865076,3.0
T0005832080,1.0
T0005790818,2.0
T0005842899,3.0
T0005900198,2.0
T0005832083,2.0
T0005888366,3.0
T0005707351,3.0
T0005873059,3.0
T0005823971,2.0
T0005689662,2.0
T0005849439,2.0
T0005757324,3.0
T0005828385,2.0
T0005720149,1.0
T0005865386,2.0
T0005826022,2.0
T0005794756,2.0
T0005871448,2.0
T0005846979,2.0
T0005771948,3.0
T0005770523,2.0
T0005726360,2.0
T0005815373,1.0
T0005711665,2.0
T0005800729,3.0
T0005816433,1.0
T0005785498,2.0
T0005852081,2.0
T0005864555,2.0
T0005896224,3.0
T0005710036,2.0
T0005834739,3.0
T0005828905,2.0
T0005904896,3.0
T0005819408,3.0
T0005901601,2.0
T0005696244,3.0
T0005744395,1.0
T0005839617,3.0
T0005896987,2.0
T0005870083,3.0
T0005860745,3.0
T0005901777,3.0
T0005854213,3.0
T0005822012,3.0
T0005846658,2.0
T0005838841,2.0
T0005755905,1.0
T0005721419,2.0
T0005799625,2.0
T0005757234,1.0
T0005690496,2.0
T0005836564,2.0
T0005885037,2.0
T0005846389,3.0
T0005690766,2.0
T0005830348,2.0
T0005761782,3.0
T0005859159,2.0
T0005698150,2.0
T0005701012,2.0
T0005754938,2.0
T0005699449,2.0
T0005712425,3.0
T0005750864,3.0
T0005724868,3.0
T0005707674,3.0
T0005715659,2.0
T0005725128,2.0
T0005773091,3.0
T0005693045,3.0
T0005826780,3.0
T0005709798,3.0
T0005782221,3.0
T0005757193,3.0
T0005844801,2.0
T0005855388,3.0
T0005827652,3.0
T0005717301,2.0
T0005823802,2.0
T0005812908,2.0
T0005779910,2.0
T0005874908,3.0
T0005762797,1.0
T0005860834,3.0
T0005824162,3.0
T0005855697,3.0
T0005846511,2.0
T0005871126,2.0
T0005800156,1.0
T0005737122,2.0
T0005844591,2.0
T0005791850,1.0
T0005787213,3.0
T0005895882,2.0
T0005848772,2.0
T0005888836,2.0
T0005754003,3.0
T0005879376,1.0
T0005752561,1.0
T0005810620,2.0
T0005895307,3.0
T0005825515,2.0
T0005795064,1.0
T0005710788,2.0
T0005779277,3.0
T0005804410,1.0
T0005696650,3.0
T0005697966,2.0
T0005811788,3.0
T0005883997,2.0
T0005779932,2.0
T0005782859,2.0
T0005818340,2.0
T0005858168,2.0
T0005723630,3.0
T0005814324,3.0
T0005753004,2.0
T0005791476,1.0
T0005705612,3.0
T0005906575,2.0
T0005905399,1.0
T0005816391,2.0
T0005691746,2.0
T0005851063,2.0
T0005865837,3.0
T0005700546,1.0
T0005731622,3.0
T0005782384,2.0
T0005718351,1.0
T0005847050,2.0
T0005843221,3.0
T0005788057,1.0
T0005743693,3.0
T0005869394,2.0
T0005795886,3.0
T0005866928,2.0
T0005874699,1.0
T0005731390,3.0
T0005821071,2.0
T0005712137,3.0
T0005761767,2.0
T0005819509,2.0
T0005722100,2.0
T0005827658,1.0
T0005889382,2.0
T0005760325,3.0
T0005877612,3.0
T0005754035,3.0
T0005834483,2.0
T0005727793,2.0
T0005790623,2.0
T0005706378,3.0
T0005754781,3.0
T0005690828,2.0
T0005815420,3.0
T0005895871,1.0
T0005845116,2.0
T0005700450,3.0
T0005774682,2.0
T0005865891,2.0
T0005866473,2.0
T0005820785,2.0
T0005903763,1.0
T0005850486,3.0
T0005706413,3.0
T0005805316,2.0
T0005784532,1.0
T0005752707,3.0
T0005707955,1.0
T0005824376,2.0
T0005871345,2.0
T0005846358,2.0
T0005721593,2.0
T0005856449,3.0
T0005792481,2.0
T0005793834,2.0
T0005831546,3.0
T0005776472,2.0
T0005774926,1.0
T0005747358,3.0
T0005708330,2.0
T0005867094,3.0
T0005835639,2.0
T0005788449,2.0
T0005819095,2.0
T0005865188,3.0
T0005839442,3.0
T0005806116,3.0
T0005695189,2.0
T0005899163,3.0
T0005707374,1.0
T0005721345,3.0
T0005743742,2.0
T0005840318,2.0
T0005750295,3.0
T0005719115,2.0
T0005853601,2.0
T0005904993,1.0
T0005885907,1.0
T0005799857,3.0
T0005793422,2.0
T0005721959,3.0
T0005698421,3.0
T0005863082,3.0
T0005745551,2.0
T0005758990,2.0
T0005901409,2.0
T0005746905,1.0
T0005691446,2.0
T0005745637,3.0
T0005698381,2.0
T0005716750,3.0
T0005770297,2.0
T0005795512,2.0
T0005893248,2.0
T0005822419,2.0
T0005708876,2.0
T0005846617,3.0
T0005747784,2.0
T0005829664,3.0
T0005714638,3.0
T0005878617,2.0
T0005771960,2.0
T0005828082,2.0
T0005885735,2.0
T0005782936,2.0
T0005885059,1.0
T0005880618,1.0
T0005833700,3.0
T0005757201,3.0
T0005829657,3.0
T0005750988,3.0
T0005777747,2.0
T0005877623,3.0
T0005802858,3.0
T0005731331,3.0
T0005702432,3.0
T0005751536,2.0
T0005852279,2.0
T0005691035,3.0
T0005697827,3.0
T0005779367,2.0
T0005875794,2.0
T0005735534,3.0
T0005816366,2.0
T0005902946,3.0
T0005714100,2.0
T0005739917,2.0
T0005896201,1.0
T0005714260,2.0
T0005729511,3.0
T0005733305,2.0
T0005904179,1.0
T0005891183,2.0
T0005823725,2.0
T0005886584,3.0
T0005829974,2.0
T0005736130,2.0
T0005798763,1.0
T0005777983,2.0
T0005814394,2.0
T0005905881,3.0
T0005826209,2.0
T0005790139,3.0
T0005868505,3.0
T0005738398,2.0
T0005730356,3.0
T0005696470,2.0
T0005798410,3.0
T0005733292,3.0
T0005751071,2.0
T0005760891,2.0
T0005871784,2.0
T0005695316,3.0
T0005882680,1.0
T0005884577,2.0
T0005785507,2.0
T0005759048,3.0
T0005693738,2.0
T0005811719,3.0
T0005774465,2.0
T0005705312,2.0
T0005749185,2.0
T0005752551,2.0
T0005842254,2.0
T0005761993,3.0
T0005798141,1.0
T0005713575,2.0
T0005803007,3.0
T0005832439,3.0
T0005763897,3.0
T0005855612,2.0
T0005732571,3.0
T0005760458,2.0
T0005847546,2.0
T0005866542,2.0
T0005718445,2.0
T0005795377,2.0
T0005872382,2.0
T0005855199,2.0
T0005692907,2.0
T0005777313,2.0
T0005734459,2.0
T0005837955,1.0
T0005851530,2.0
T0005857999,2.0
T0005820036,3.0
T0005738430,3.0
T0005872693,1.0
T0005806637,3.0
T0005697383,2.0
T0005722448,1.0
T0005759258,3.0
T0005776695,3.0
T0005799299,2.0
T0005714908,1.0
T0005704043,2.0
T0005763391,2.0
T0005867382,3.0
T0005740724,2.0
T0005700883,2.0
T0005712055,2.0
T0005812033,2.0
T0005822465,2.0
T0005851667,2.0
T0005827593,2.0
T0005755639,3.0
T0005880739,2.0
T0005787662,1.0
T0005860555,2.0
T0005767919,3.0
T0005819202,2.0
T0005787990,1.0
T0005843461,2.0
T0005771407,3.0
T0005715113,2.0
T0005737592,2.0
T0005821042,1.0
T0005881760,3.0
T0005714545,2.0
T0005872311,1.0
T0005821299,3.0
T0005850443,2.0
T0005872164,2.0
T0005810626,2.0
T0005787970,1.0
T0005756616,1.0
T0005888867,2.0
T0005792709,2.0
T0005899864,2.0
T0005852150,3.0
T0005875584,3.0
T0005728424,2.0
T0005789373,3.0
T0005820030,3.0
T0005875553,3.0
T0005804240,3.0
T0005720845,1.0
T0005873500,1.0
T0005824873,2.0
T0005711273,3.0
T0005723788,3.0
T0005780607,3.0
T0005732366,2.0
T0005856653,1.0
T0005793549,3.0
T0005844147,2.0
T0005849506,3.0
T0005800477,2.0
T0005828373,2.0
T0005732377,2.0
T0005869019,3.0
T0005794188,2.0
T0005800811,2.0
T0005745208,2.0
T0005795286,2.0
T0005733819,3.0
T0005809946,3.0
T0005743726,1.0
T0005893980,3.0
T0005740267,3.0
T0005745834,1.0
T0005767920,1.0
T0005799439,3.0
T0005900342,3.0
T0005708096,2.0
T0005835229,2.0
T0005905095,2.0
T0005841694,3.0
T0005852630,2.0
T0005792880,2.0
T0005900916,3.0
T0005810600,3.0
T0005875503,1.0
T0005754247,2.0
T0005852295,2.0
T0005691308,2.0
T0005841097,2.0
T0005803953,3.0
T0005738103,2.0
T0005833497,3.0
T0005779408,3.0
T0005746093,1.0
T0005801951,3.0
T0005693949,2.0
T0005835307,1.0
T0005701629,1.0
T0005893581,3.0
T0005801945,1.0
T0005739782,1.0
T0005848236,2.0
T0005824068,2.0
T0005777998,2.0
T0005863419,2.0
T0005814531,2.0
T0005775123,2.0
T0005724687,2.0
T0005890632,1.0
T0005888771,3.0
T0005694003,1.0
T0005887516,1.0
T0005742766,3.0
T0005696775,3.0
T0005737104,2.0
T0005884177,1.0
T0005867361,1.0
T0005890680,3.0
T0005890264,3.0
T0005898858,3.0
T0005751713,2.0
T0005893115,2.0
T0005885321,1.0
T0005860068,3.0
T0005706823,2.0
T0005813165,3.0
T0005876146,3.0
T0005881179,2.0
T0005783025,3.0
T0005835978,3.0
T0005700255,2.0
T0005825750,3.0
T0005889136,2.0
T0005830869,3.0
T0005694857,3.0
T0005765036,3.0
T0005691085,3.0
T0005905793,2.0
T0005860977,3.0
T0005789259,2.0
T0005873120,3.0
T0005838418,2.0
T0005854265,2.0
T0005772531,1.0
T0005719432,3.0
T0005702214,2.0
T0005754268,2.0
T0005724721,3.0
T0005838307,2.0
T0005798641,2.0
T0005863597,2.0
T0005753635,3.0
T0005801703,2.0
T0005758520,3.0
T0005768437,2.0
T0005767654,2.0
T0005746243,2.0
T0005691330,3.0
T0005804331,3.0
T0005838059,2.0
T0005839163,3.0
T0005844579,2.0
T0005737595,2.0
T0005784784,2.0
T0005756503,1.0
T0005849399,3.0
T0005758878,3.0
T0005797387,2.0
T0005889571,2.0
T0005759814,2.0
T0005904689,2.0
T0005755084,2.0
T0005820599,1.0
T0005806256,1.0
T0005756124,2.0
T0005690866,3.0
T0005896090,3.0
T0005846141,1.0
T0005715593,3.0
T0005881366,2.0
T0005897394,3.0
T0005786698,3.0
T0005846379,2.0
T0005830879,1.0
T0005860357,3.0
T0005837916,2.0
T0005844910,3.0
T0005720515,1.0
T0005811455,2.0
T0005724835,3.0
T0005865286,1.0
T0005839126,1.0
T0005726358,1.0
T0005725390,2.0
T0005778566,2.0
T0005715549,3.0
T0005721803,2.0
T0005765336,3.0
T0005710075,2.0
T0005732033,3.0
T0005840837,1.0
T0005767350,1.0
T0005794511,3.0
T0005879345,2.0
T0005723711,2.0
T0005837856,2.0
T0005812281,1.0
T0005887191,1.0
T0005887600,3.0
T0005861689,2.0
T0005822417,2.0
T0005825048,3.0
T0005892070,1.0
T0005817130,3.0
T0005849574,2.0
T0005872453,3.0
T0005707008,2.0
T0005859722,1.0
T0005896647,2.0
T0005695810,3.0
T0005701414,2.0
T0005787455,3.0
T0005859370,2.0
T0005725149,2.0
T0005760361,2.0
T0005711250,2.0
T0005734403,3.0
T0005841442,2.0
T0005748913,2.0
T0005908498,2.0
T0005819987,3.0
T0005888041,2.0
T0005810651,3.0
T0005905040,2.0
T0005775995,2.0
T0005745734,3.0
T0005818678,2.0
T0005726024,2.0
T0005859684,3.0
T0005735313,3.0
T0005820166,2.0
T0005722730,2.0
T0005869095,2.0
T0005823337,2.0
T0005868874,3.0
T0005780955,1.0
T0005906050,2.0
T0005816117,2.0
T0005823319,2.0
T0005763785,2.0
T0005703207,1.0
T0005880483,2.0
T0005822978,3.0
T0005799840,3.0
T0005775722,1.0
T0005776547,2.0
T0005805789,3.0
T0005821289,2.0
T0005832178,2.0
T0005700445,2.0
T0005836224,1.0
T0005780825,2.0
T0005770175,3.0
T0005732738,2.0
T0005907559,3.0
T0005752621,3.0
T0005721347,2.0
T0005776414,2.0
T0005810558,2.0
T0005726518,3.0
T0005689505,2.0
T0005752858,2.0
T0005796526,2.0
T0005721414,3.0
T0005862623,3.0
T0005839849,2.0
T0005778059,3.0
T0005700796,3.0
T0005798839,3.0
T0005778174,2.0
T0005839712,2.0
T0005826976,2.0
T0005814232,1.0
T0005815167,2.0
T0005770262,3.0
T0005731819,2.0
T0005774749,3.0
T0005844989,3.0
T0005771115,3.0
T0005801142,2.0
T0005833956,2.0
T0005759937,2.0
T0005741617,2.0
T0005786900,2.0
T0005851598,3.0
T0005872339,3.0
T0005724176,3.0
T0005895264,1.0
T0005844969,2.0
T0005713864,3.0
T0005886438,3.0
T0005710362,2.0
T0005753437,2.0
T0005886373,3.0
T0005893458,2.0
T0005885562,2.0
T0005785110,3.0
T0005844953,2.0
T0005761988,3.0
T0005824532,3.0
T0005716485,2.0
T0005834504,2.0
T0005788113,2.0
T0005838449,2.0
T0005861850,3.0
T0005890579,1.0
T0005880806,1.0
T0005868791,3.0
T0005758859,2.0
T0005888514,1.0
T0005709770,1.0
T0005866982,2.0
T0005710894,1.0
T0005866175,2.0
T0005888619,2.0
T0005905050,2.0
T0005737311,2.0
T0005696818,2.0
T0005876481,1.0
T0005781660,1.0
T0005735583,2.0
T0005819227,2.0
T0005869048,3.0
T0005759880,3.0
T0005746260,2.0
T0005775521,2.0
T0005860651,3.0
T0005806551,2.0
T0005880276,2.0
T0005883099,3.0
T0005713714,2.0
T0005880781,2.0
T0005779123,3.0
T0005867807,2.0
T0005735667,3.0
T0005819294,3.0
T0005865067,2.0
T0005891962,2.0
T0005764063,2.0
T0005769666,2.0
T0005699891,2.0
T0005828730,2.0
T0005877439,3.0
T0005697317,2.0
T0005860893,3.0
T0005766002,3.0
T0005708266,3.0
T0005729939,1.0
T0005787519,2.0
T0005710412,1.0
T0005759663,3.0
T0005773764,2.0
T0005879310,3.0
T0005864854,1.0
T0005792979,2.0
T0005755075,2.0
T0005907557,2.0
T0005753569,2.0
T0005840757,2.0
T0005692710,3.0
T0005829562,2.0
T0005745087,1.0
T0005690641,2.0
T0005895599,1.0
T0005716220,3.0
T0005870614,2.0
T0005870265,2.0
T0005814880,2.0
T0005823212,3.0
T0005834032,2.0
T0005808954,3.0
T0005860575,1.0
T0005830507,2.0
T0005891858,2.0
T0005770082,1.0
T0005853624,1.0
T0005853321,3.0
T0005884937,2.0
T0005798165,2.0
T0005843163,2.0
T0005747176,2.0
T0005789379,2.0
T0005780708,3.0
T0005896575,3.0
T0005742135,3.0
T0005697785,1.0
T0005752117,2.0
T0005768716,1.0
T0005901625,3.0
T0005883457,3.0
T0005695095,2.0
T0005769773,2.0
T0005753523,2.0
T0005820253,1.0
T0005725109,2.0
T0005720499,2.0
T0005904380,1.0
T0005806379,2.0
T0005692048,1.0
T0005904506,3.0
T0005865144,3.0
T0005866043,1.0
T0005843450,2.0
T0005896150,2.0
T0005785410,3.0
T0005853357,3.0
T0005757259,3.0
T0005835385,2.0
T0005812836,2.0
T0005907188,2.0
T0005802241,3.0
T0005782638,3.0
T0005887158,2.0
T0005732646,3.0
T0005728942,3.0
T0005736397,1.0
T0005846767,3.0
T0005810994,3.0
T0005767749,2.0
T0005790080,3.0
T0005850757,2.0
T0005831552,1.0
T0005745646,2.0
T0005756809,3.0
T0005777777,2.0
T0005706905,2.0
T0005804291,3.0
T0005868842,2.0
T0005863283,2.0
T0005770922,1.0
T0005774033,2.0
T0005752052,2.0
T0005799542,2.0
T0005786927,3.0
T0005795571,2.0
T0005713338,2.0
T0005875781,3.0
T0005705435,1.0
T0005812198,2.0
T0005822543,2.0
T0005738037,1.0
T0005768599,2.0
T0005865581,3.0
T0005740064,2.0
T0005799415,1.0
T0005727526,2.0
T0005904110,2.0
T0005791292,2.0
T0005776706,2.0
T0005888203,1.0
T0005759252,2.0
T0005692221,2.0
T0005717033,3.0
T0005828605,2.0
T0005701557,3.0
T0005693495,3.0
T0005839948,3.0
T0005711325,2.0
T0005850094,3.0
T0005700219,1.0
T0005811134,1.0
T0005692122,2.0
T0005831771,2.0
T0005863798,2.0
T0005759753,3.0
T0005887954,2.0
T0005897444,1.0
T0005771463,2.0
T0005850931,3.0
T0005827962,3.0
T0005712675,2.0
T0005883784,1.0
T0005898061,2.0
T0005833773,3.0
T0005748564,3.0
T0005833830,3.0
T0005806868,3.0
T0005813114,3.0
T0005697415,2.0
T0005698262,2.0
T0005826450,2.0
T0005806233,2.0
T0005745351,3.0
T0005804723,2.0
T0005800862,3.0
T0005899359,3.0
T0005839706,3.0
T0005706255,3.0
T0005770241,3.0
T0005777922,2.0
T0005744538,1.0
T0005798164,3.0
T0005696785,1.0
T0005831333,3.0
T0005831316,3.0
T0005709548,1.0
T0005721549,2.0
T0005809800,1.0
T0005865596,3.0
T0005898198,2.0
T0005815915,2.0
T0005841039,2.0
T0005778850,3.0
T0005694561,3.0
T0005712527,2.0
T0005713719,1.0
T0005762975,3.0
T0005884772,3.0
T0005873407,2.0
T0005690060,3.0
T0005756447,1.0
T0005904154,2.0
T0005736325,1.0
T0005847538,1.0
T0005730392,2.0
T0005740798,2.0
T0005900464,1.0
T0005731997,2.0
T0005841590,2.0
T0005797146,3.0
T0005889316,2.0
T0005829520,3.0
T0005829488,1.0
T0005843831,2.0
T0005719857,2.0
T0005803298,2.0
T0005870885,1.0
T0005860046,3.0
T0005698881,3.0
T0005855540,3.0
T0005805704,2.0
T0005806513,2.0
T0005882171,2.0
T0005830098,2.0
T0005803913,2.0
T0005697430,2.0
T0005766404,3.0
T0005693132,1.0
T0005736986,1.0
T0005837081,3.0
T0005755017,3.0
T0005904600,2.0
T0005695575,3.0
T0005884685,3.0
T0005832730,2.0
T0005695251,2.0
T0005761431,2.0
T0005773617,2.0
T0005690009,2.0
T0005728815,2.0
T0005900266,2.0
T0005901751,2.0
T0005803990,3.0
T0005853995,2.0
T0005763927,3.0
T0005846659,1.0
T0005836523,3.0
T0005803402,3.0
T0005781775,1.0
T0005753511,2.0
T0005900132,2.0
T0005755515,1.0
T0005839343,1.0
T0005864763,2.0
T0005857444,1.0
T0005746742,2.0
T0005763814,2.0
T0005699598,2.0
T0005711860,2.0
T0005875674,3.0
T0005733636,3.0
T0005794052,3.0
T0005813034,3.0
T0005791351,3.0
T0005767600,2.0
T0005789888,1.0
T0005765365,3.0
T0005800715,2.0
T0005860783,2.0
T0005765855,3.0
T0005753478,3.0
T0005764749,3.0
T0005906700,2.0
T0005864863,2.0
T0005877973,2.0
T0005710638,2.0
T0005855767,1.0
T0005702690,2.0
T0005853894,3.0
T0005821515,1.0
T0005875673,3.0
T0005874073,2.0
T0005812160,3.0
T0005697693,2.0
T0005799130,2.0
T0005876017,3.0
T0005852648,3.0
T0005862181,2.0
T0005740826,3.0
T0005778870,2.0
T0005717772,3.0
T0005842188,2.0
T0005795860,1.0
T0005826004,3.0
T0005894061,2.0
T0005803392,3.0
T0005861592,3.0
T0005818146,1.0
T0005797224,2.0
T0005733039,3.0
T0005784211,3.0
T0005745785,1.0
T0005821930,3.0
T0005727864,3.0
T0005754057,2.0
T0005905771,3.0
T0005868429,2.0
T0005809911,2.0
T0005799143,3.0
T0005695352,3.0
T0005860308,2.0
T0005837574,2.0
T0005698914,2.0
T0005809284,3.0
T0005694001,1.0
T0005905346,3.0
T0005876050,3.0
T0005732252,2.0
T0005900636,3.0
T0005706276,2.0
T0005782750,2.0
T0005705372,2.0
T0005711030,2.0
T0005779720,2.0
T0005708475,3.0
T0005866607,2.0
T0005870418,1.0
T0005695232,3.0
T0005815972,2.0
T0005720549,3.0
T0005809075,3.0
T0005787189,2.0
T0005763605,3.0
T0005718246,1.0
T0005793492,2.0
T0005899168,1.0
T0005770383,3.0
T0005717677,1.0
T0005858782,3.0
T0005702248,2.0
T0005715344,2.0
T0005893696,2.0
T0005873898,2.0
T0005808964,2.0
T0005689944,2.0
T0005712140,3.0
T0005817772,1.0
T0005749052,2.0
T0005722695,2.0
T0005831264,2.0
T0005802112,2.0
T0005716959,2.0
T0005840962,3.0
T0005839337,3.0
T0005742319,1.0
T0005741165,3.0
T0005710708,2.0
T0005701570,3.0
T0005800836,2.0
T0005826821,3.0
T0005810331,2.0
T0005904961,2.0
T0005858768,2.0
T0005695120,2.0
T0005870245,1.0
T0005742507,1.0
T0005879403,3.0
T0005899398,1.0
T0005708615,3.0
T0005873130,3.0
T0005790848,1.0
T0005754844,3.0
T0005827309,2.0
T0005821081,2.0
T0005736934,3.0
T0005875215,1.0
T0005885706,3.0
T0005889492,2.0
T0005806220,2.0
T0005695185,2.0
T0005792843,3.0
T0005762827,2.0
T0005869636,3.0
T0005809590,2.0
T0005744832,2.0
T0005836654,2.0
T0005895643,3.0
T0005792045,2.0
T0005757489,2.0
T0005694936,1.0
T0005894708,2.0
T0005807486,2.0
T0005844727,1.0
T0005717123,3.0
T0005848880,1.0
T0005893626,2.0
T0005886693,2.0
T0005704565,2.0
T0005817184,2.0
T0005889641,3.0
T0005840254,1.0
T0005701298,1.0
T0005836321,2.0
T0005879960,3.0
T0005885022,2.0
T0005808598,2.0
T0005702435,2.0
T0005871902,3.0
T0005830642,3.0
T0005906535,2.0
T0005837818,3.0
T0005835950,2.0
T0005697987,3.0
T0005788979,3.0
T0005789683,2.0
T0005847109,1.0
T0005788603,3.0
T0005869824,3.0
T0005725917,2.0
T0005759772,2.0
T0005718647,2.0
T0005741289,1.0
T0005750708,2.0
T0005890966,3.0
T0005691900,3.0
T0005858423,1.0
T0005745604,3.0
T0005904027,2.0
T0005789185,2.0
T0005895808,1.0
T0005864015,2.0
T0005747128,2.0
T0005868176,2.0
T0005876795,3.0
T0005859918,2.0
T0005784782,3.0
T0005730324,2.0
T0005896673,2.0
T0005877340,3.0
T0005708880,1.0
T0005714275,2.0
T0005764260,3.0
T0005836697,2.0
T0005714490,2.0
T0005886984,1.0
T0005762882,2.0
T0005897388,2.0
T0005884599,3.0
T0005887952,3.0
T0005697711,2.0
T0005865686,2.0
T0005850120,2.0
T0005855041,3.0
T0005742012,1.0
T0005886445,2.0
T0005751520,2.0
T0005890695,2.0
T0005880065,1.0
T0005901217,3.0
T0005895251,3.0
T0005833827,2.0
T0005741031,1.0
T0005719351,3.0
T0005804811,2.0
T0005747235,3.0
T0005824985,2.0
T0005838740,2.0
T0005755552,3.0
T0005719443,1.0
T0005710554,1.0
T0005870450,3.0
T0005812495,2.0
T0005877773,3.0
T0005789767,1.0
T0005773164,2.0
T0005764090,2.0
T0005873680,3.0
T0005798210,3.0
T0005849855,2.0
T0005892389,2.0
T0005872895,3.0
T0005809033,1.0
T0005794985,3.0
T0005807266,2.0
T0005695753,2.0
T0005718015,3.0
T0005868038,2.0
T0005899661,1.0
T0005832838,2.0
T0005901508,3.0
T0005754280,2.0
T0005889364,3.0
T0005744823,3.0
T0005695761,3.0
T0005721010,2.0
T0005778931,2.0
T0005715358,1.0
T0005742628,3.0
T0005905584,2.0
T0005793677,2.0
T0005743150,2.0
T0005750298,1.0
T0005735578,2.0
T0005714825,2.0
T0005884325,3.0
T0005809345,2.0
T0005737243,2.0
T0005883010,3.0
T0005807017,2.0
T0005852175,2.0
T0005820026,2.0
T0005826464,1.0
T0005894412,2.0
T0005704028,3.0
T0005728672,1.0
T0005880749,3.0
T0005806998,3.0
T0005831372,3.0
T0005853544,2.0
T0005750963,1.0
T0005858316,2.0
T0005882980,1.0
T0005745017,2.0
T0005765309,3.0
T0005752476,1.0
T0005903700,3.0
T0005837815,2.0
T0005777394,2.0
T0005741604,2.0
T0005745593,1.0
T0005857212,1.0
T0005713428,3.0
T0005905082,3.0
T0005750489,2.0
T0005853393,3.0
T0005746069,2.0
T0005786939,2.0
T0005713511,3.0
T0005826197,3.0
T0005906413,2.0
T0005874313,2.0
T0005743196,2.0
T0005844275,2.0
T0005839375,3.0
T0005746558,2.0
T0005742576,3.0
T0005876724,2.0
T0005797629,3.0
T0005786418,3.0
T0005908082,1.0
T0005701776,1.0
T0005737783,1.0
T0005779437,3.0
T0005697557,2.0
T0005850275,2.0
T0005810584,2.0
T0005703856,1.0
T0005736251,2.0
T0005807060,2.0
T0005760106,2.0
T0005887640,2.0
T0005820437,1.0
T0005762401,3.0
T0005858440,3.0
T0005741138,3.0
T0005707933,3.0
T0005762166,1.0
T0005889807,2.0
T0005714209,1.0
T0005749203,1.0
T0005711005,3.0
T0005805501,3.0
T0005705078,2.0
T0005753403,2.0
T0005699036,1.0
T0005709363,2.0
T0005769230,2.0
T0005795224,2.0
T0005841173,2.0
T0005857860,2.0
T0005796204,2.0
T0005885468,2.0
T0005802296,1.0
T0005769976,2.0
T0005794930,2.0
T0005823357,2.0
T0005873030,2.0
T0005741879,1.0
T0005877601,2.0
T0005705896,2.0
T0005692328,3.0
T0005864865,1.0
T0005744564,2.0
T0005793003,1.0
T0005787395,2.0
T0005738933,2.0
T0005881462,3.0
T0005727129,3.0
T0005879406,1.0
T0005778543,3.0
T0005833284,3.0
T0005728559,2.0
T0005856662,3.0
T0005780530,2.0
T0005759600,2.0
T0005754588,1.0
T0005762812,1.0
T0005813389,3.0
T0005702363,2.0
T0005791723,3.0
T0005719805,3.0
T0005721481,3.0
T0005861785,2.0
T0005852221,2.0
T0005745215,3.0
T0005876119,3.0
T0005848957,3.0
T0005890423,3.0
T0005700428,2.0
T0005772215,2.0
T0005738038,2.0
T0005753268,2.0
T0005802787,2.0
T0005693226,2.0
T0005885976,3.0
T0005889137,2.0
T0005894351,2.0
T0005825637,2.0
T0005738945,3.0
T0005828351,2.0
T0005780781,3.0
T0005838461,1.0
T0005853493,2.0
T0005705783,3.0
T0005841786,3.0
T0005894159,2.0
T0005747797,2.0
T0005756568,2.0
T0005837043,3.0
T0005773911,3.0
T0005894515,2.0
T0005703025,2.0
T0005860976,3.0
T0005820591,1.0
T0005753082,3.0
T0005795696,2.0
T0005724290,1.0
T0005757681,1.0
T0005749332,3.0
T0005780213,1.0
T0005862819,2.0
